,Berdichev,Україна-64,Kremenchuk - Zazuliak Team,Chess dream (Ivano-Frankivsk),Kherson Atlant,Рогатин,Zhydachiv chess team,ЛША тренер МГ Фірман Назар,KHARKIV REGIONAL PALACE,Кривбас- Кривий Ріг,КПДЮ-1,Школа Інтелектуального Розвитку Розвій,DOLYNACHESS (Шахова Долина),Вінницька шахова школа,ШШК 15,Лозовской ШШК,Шахтар Кристинопіль,Team Zaporizhzhia Region | Збірна Запорізької області,MARAMARA,Тисмениця,The Chess Elite (Stryi L'viv Region),POLTAVA,Метрополитен 90 и старше. Харьков,Рівне,МенаКлубШахмат,Myrhorod Chess Club - Yavorovsky Team,Колос (Бучач),Івано-Франківська ДЮСШ №3,Team Odessa,Ukrainian national team,
19:17:40,100,70,160,0,158,46,84,0,0,174,99,37,61,28,16,134,115,4,19,11,110,116,76,136,84,36,197,0,136,15,
19:17:41,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:42,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:43,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:44,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:45,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:46,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:47,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:48,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:49,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:50,100,70,160,0,158,46,84,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:51,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:52,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:53,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:54,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:55,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:56,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:57,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:58,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:17:59,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:01,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:02,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:03,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:04,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:05,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:06,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:07,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:08,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:09,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:10,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:11,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:12,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:13,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:14,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:15,102,70,160,0,158,46,86,0,0,174,99,39,61,28,16,134,115,4,19,11,110,119,76,136,84,36,197,0,136,15,
19:18:16,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:17,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:18,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:19,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:20,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:21,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:22,102,70,160,0,158,46,86,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:23,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:24,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:25,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:26,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,197,0,136,15,
19:18:27,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:28,102,70,160,0,158,46,88,0,0,174,99,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:29,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:30,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:31,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:32,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:33,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:34,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:35,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:36,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:37,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:38,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:39,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:40,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:41,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:42,104,70,160,0,158,46,88,0,0,174,102,39,66,28,16,134,115,4,19,11,110,119,76,138,84,36,201,0,136,15,
19:18:43,104,70,160,0,158,46,88,0,0,174,105,39,66,28,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:44,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:45,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:46,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:47,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:48,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:49,104,70,160,0,158,46,88,0,0,179,105,39,66,31,16,134,115,4,19,11,110,122,76,138,84,36,201,0,136,15,
19:18:50,104,73,160,0,158,46,88,0,0,179,105,39,66,31,16,134,117,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:51,104,73,160,0,158,46,88,0,0,179,105,39,66,31,16,134,117,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:52,104,73,160,0,158,46,88,0,0,179,105,39,66,31,16,134,117,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:53,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,134,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:54,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,134,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:55,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,134,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:56,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:57,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:58,104,73,160,0,159,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:18:59,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:01,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:02,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:03,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:04,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:05,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:06,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:07,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:08,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:09,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:10,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:11,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:12,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:13,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,201,0,136,15,
19:19:14,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:15,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:16,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:17,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:18,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:19,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:20,104,73,164,0,161,46,88,0,0,179,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:21,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:22,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,76,138,86,36,204,0,139,15,
19:19:23,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:24,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:25,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:26,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:27,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:28,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:29,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:30,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:31,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:32,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:33,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:34,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:35,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:36,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:37,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:38,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:39,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:40,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:41,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,78,138,86,36,204,0,139,15,
19:19:42,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:43,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:44,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:45,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:46,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:47,104,73,164,0,163,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,139,15,
19:19:48,104,73,164,0,167,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:49,104,73,164,0,167,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:50,104,73,164,0,167,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:51,104,73,164,0,167,46,88,0,0,181,105,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:52,104,73,164,0,167,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:53,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:54,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:55,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:56,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:57,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:58,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:19:59,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:01,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:02,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:03,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:04,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:05,104,73,164,0,169,46,88,0,0,181,107,39,66,31,16,136,122,4,19,11,110,122,80,138,86,36,204,0,142,15,
19:20:06,104,73,164,0,170,46,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:07,104,73,164,0,170,46,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:08,104,73,164,0,170,46,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:09,104,73,164,0,170,46,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:10,104,73,164,0,170,46,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:11,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:12,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:13,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:14,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:15,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:16,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:17,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:18,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:19,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:20,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:21,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,136,122,4,19,11,110,125,80,138,86,36,204,0,142,15,
19:20:22,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,80,138,86,36,204,0,142,15,
19:20:23,104,73,164,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,80,138,86,36,204,0,142,15,
19:20:24,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,86,36,204,0,142,15,
19:20:25,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,86,36,204,0,142,15,
19:20:26,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,86,36,204,0,142,15,
19:20:27,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,86,36,204,0,142,15,
19:20:28,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,89,36,204,0,142,15,
19:20:29,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,91,36,204,0,142,15,
19:20:30,104,73,166,0,170,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,91,36,204,0,142,15,
19:20:31,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,91,36,204,0,142,15,
19:20:32,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,91,36,204,0,142,15,
19:20:33,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,110,129,82,138,91,36,204,0,142,15,
19:20:34,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,112,129,82,138,91,36,204,0,142,15,
19:20:35,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,112,129,82,138,91,36,204,0,142,15,
19:20:36,104,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,19,11,112,129,82,138,91,36,204,0,142,15,
19:20:37,106,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:38,106,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:39,106,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:40,109,73,166,0,172,48,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:41,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:42,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:43,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:44,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:45,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:46,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:47,109,73,166,0,172,50,88,0,0,181,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,204,0,142,15,
19:20:48,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:49,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:50,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:51,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:52,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:53,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:54,109,73,166,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:55,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:56,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:57,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:58,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:20:59,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:21,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,137,122,4,24,11,112,129,82,140,91,36,207,0,142,15,
19:21:01,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:02,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
